customer_id,frequency,monetary,r_score,f_score,m_score,segment
1003791,78,623388,2,4,3,At Risk
1003792,488,4664744,1,5,5,At Risk
1003793,83,438760,2,4,3,At Risk
1003794,30,226228,4,2,2,Potential
1003795,19,164983,5,1,1,Potential
1003796,120,989991,2,4,4,At Risk
1003797,18,210909,5,1,2,Potential
1003798,20,200512,5,1,1,Potential
1003799,66,778800,3,3,4,Loyal
1003800,40,451831,3,2,3,Potential
1003801,78,561907,2,4,3,At Risk
1003802,11,121287,5,1,1,Potential
1003803,17,150063,5,1,1,Potential
1003804,120,1087380,2,4,4,At Risk
1003805,28,309573,4,2,2,Potential
1003806,101,575307,2,4,3,At Risk
1003807,289,2556736,1,5,5,At Risk
1003808,671,5153215,1,5,5,At Risk
1003809,28,434200,4,2,3,Potential
1003810,39,436738,4,2,3,Potential
1003811,58,577734,3,3,3,Loyal
1003812,63,696324,3,3,3,Loyal
1003813,37,357885,4,2,2,Potential
1003814,23,207593,4,2,2,Potential
1003815,77,796421,2,4,4,At Risk
1003816,172,1762828,1,5,5,At Risk
1003817,30,280641,4,2,2,Potential
1003818,22,230183,4,1,2,Potential
1003819,69,755508,3,3,4,Loyal
1003820,31,441308,4,2,3,Potential
1003821,393,2829585,1,5,5,At Risk
1003822,97,965895,2,4,4,At Risk
1003823,352,3809263,1,5,5,At Risk
1003824,584,4622434,1,5,5,At Risk
1003825,280,2079067,1,5,5,At Risk
1003826,14,128306,5,1,1,Potential
1003827,96,991347,2,4,4,At Risk
1003828,21,304636,5,1,2,Potential
1003829,451,3339504,1,5,5,At Risk
1003830,72,693722,2,3,3,At Risk
1003831,70,669356,3,3,3,Loyal
1003832,57,528171,3,3,3,Loyal
1003833,160,1686874,1,5,5,At Risk
1003834,310,3436836,1,5,5,At Risk
1003835,50,542832,3,3,3,Loyal
1003836,280,2512923,1,5,5,At Risk
1003837,110,856613,2,4,4,At Risk
1003838,12,84320,5,1,1,Potential
1003839,59,617644,3,3,3,Loyal
1003840,40,388518,3,2,3,Potential
1003841,698,6044415,1,5,5,At Risk
1003842,351,2838689,1,5,5,At Risk
1003843,31,133988,4,2,1,Potential
1003844,75,599469,2,4,3,At Risk
1003845,38,398325,4,2,3,Potential
1003846,36,302041,4,2,2,Potential
1003847,254,1956536,1,5,5,At Risk
1003848,41,402661,3,3,3,Loyal
1003849,38,369358,4,2,2,Potential
1003850,224,2233172,1,5,5,At Risk
1003851,45,354290,3,3,2,Loyal
1003852,33,352113,4,2,2,Potential
1003853,183,2423351,1,5,5,At Risk
1003854,43,473724,3,3,3,Loyal
1003855,59,697389,3,3,3,Loyal
1003856,28,279288,4,2,2,Potential
1003857,25,237302,4,2,2,Potential
1003858,101,984958,2,4,4,At Risk
1003859,173,1975138,1,5,5,At Risk
1003860,87,939799,2,4,4,At Risk
1003861,26,281070,4,2,2,Potential
1003862,21,201857,5,1,1,Potential
1003863,16,204460,5,1,1,Potential
1003864,126,1419191,2,4,5,At Risk
1003865,31,178697,4,2,1,Potential
1003866,48,434659,3,3,3,Loyal
1003868,163,1462146,1,5,5,At Risk
1003869,27,179695,4,2,1,Potential
1003870,14,106077,5,1,1,Potential
1003871,68,468067,3,3,3,Loyal
1003872,29,314540,4,2,2,Potential
1003873,49,453235,3,3,3,Loyal
1003874,73,1016365,2,4,4,At Risk
1003875,31,302417,4,2,2,Potential
1003876,20,189889,5,1,1,Potential
1003877,16,185802,5,1,1,Potential
1003878,281,2915995,1,5,5,At Risk
1003879,19,166909,5,1,1,Potential
1003880,36,318528,4,2,2,Potential
1003881,44,319281,3,3,2,Loyal
1003882,108,1084922,2,4,4,At Risk
1003883,9,49349,5,1,1,Potential
1003884,372,2625364,1,5,5,At Risk
1003885,343,3630036,1,5,5,At Risk
1003886,44,499883,3,3,3,Loyal
1003887,175,1504347,1,5,5,At Risk
1003888,72,622607,2,3,3,At Risk
1003889,79,856437,2,4,4,At Risk
1003890,49,478478,3,3,3,Loyal
1003891,54,508869,3,3,3,Loyal
1003892,285,2800460,1,5,5,At Risk
1003893,34,238707,4,2,2,Potential
1003894,95,942900,2,4,4,At Risk
1003895,34,257901,4,2,2,Potential
1003896,81,714580,2,4,4,At Risk
1003897,15,170895,5,1,1,Potential
1003898,62,598848,3,3,3,Loyal
1003899,29,252469,4,2,2,Potential
1003900,224,2112627,1,5,5,At Risk
1003901,41,353478,3,3,2,Loyal
1003902,94,1746322,2,4,5,At Risk
1003903,93,832194,2,4,4,At Risk
1003904,53,537549,3,3,3,Loyal
1003905,39,426211,4,2,3,Potential
1003906,39,533883,4,2,3,Potential
1003907,33,249836,4,2,2,Potential
1003908,94,794183,2,4,4,At Risk
1003909,46,386414,3,3,3,Loyal
1003910,140,1478302,2,4,5,At Risk
1003911,17,172888,5,1,1,Potential
1003912,58,730356,3,3,4,Loyal
1003913,82,722967,2,4,4,At Risk
1003914,72,843972,2,3,4,At Risk
1003915,13,108865,5,1,1,Potential
1003916,290,2899995,1,5,5,At Risk
1003917,58,586372,3,3,3,Loyal
1003918,14,121259,5,1,1,Potential
1003919,36,413611,4,2,3,Potential
1003920,34,420486,4,2,3,Potential
1003921,46,433413,3,3,3,Loyal
1003922,95,701411,2,4,4,At Risk
1003923,49,574829,3,3,3,Loyal
1003924,38,370751,4,2,2,Potential
1003925,61,664740,3,3,3,Loyal
1003927,88,882873,2,4,4,At Risk
1003928,13,136549,5,1,1,Potential
1003929,347,3105976,1,5,5,At Risk
1003930,96,1040292,2,4,4,At Risk
1003931,146,1414837,1,5,5,At Risk
1003932,19,186059,5,1,1,Potential
1003933,16,150655,5,1,1,Potential
1003934,357,2278566,1,5,5,At Risk
1003935,101,919284,2,4,4,At Risk
1003936,23,213023,4,2,2,Potential
1003937,41,542072,3,3,3,Loyal
1003938,48,513298,3,3,3,Loyal
1003939,15,164309,5,1,1,Potential
1003940,266,2440164,1,5,5,At Risk
1003941,30,254722,4,2,2,Potential
1003942,337,2370980,1,5,5,At Risk
1003943,36,293277,4,2,2,Potential
1003944,27,190348,4,2,1,Potential
1003945,292,2357711,1,5,5,At Risk
1003946,148,1467886,1,5,5,At Risk
1003947,53,624477,3,3,3,Loyal
1003948,55,366008,3,3,2,Loyal
1003949,47,407432,3,3,3,Loyal
1003950,47,282562,3,3,2,Loyal
1003951,110,1407141,2,4,5,At Risk
1003952,31,278113,4,2,2,Potential
1003953,138,1462953,2,4,5,At Risk
1003954,24,274015,4,2,2,Potential
1003955,85,1059521,2,4,4,At Risk
1003956,17,188993,5,1,1,Potential
1003957,206,2022583,1,5,5,At Risk
1003958,99,890619,2,4,4,At Risk
1003959,17,76712,5,1,1,Potential
1003960,12,97393,5,1,1,Potential
1003961,142,1282578,1,5,4,At Risk
1003962,37,381069,4,2,2,Potential
1003963,280,2772580,1,5,5,At Risk
1003964,38,499260,4,2,3,Potential
1003965,169,1845363,1,5,5,At Risk
1003966,30,250438,4,2,2,Potential
1003967,236,1501681,1,5,5,At Risk
1003968,51,721227,3,3,4,Loyal
1003969,10,87549,5,1,1,Potential
1003970,151,1365468,1,5,5,At Risk
1003971,201,1635171,1,5,5,At Risk
1003972,15,128558,5,1,1,Potential
1003973,37,377752,4,2,2,Potential
1003974,65,632984,3,3,3,Loyal
1003975,53,516318,3,3,3,Loyal
1003976,154,1253796,1,5,4,At Risk
1003977,15,128291,5,1,1,Potential
1003978,77,947776,2,4,4,At Risk
1003979,62,595068,3,3,3,Loyal
1003980,27,183255,4,2,1,Potential
1003981,108,870897,2,4,4,At Risk
1003982,44,378034,3,3,2,Loyal
1003983,83,696207,2,4,3,At Risk
1003984,35,442196,4,2,3,Potential
1003985,186,1449509,1,5,5,At Risk
1003986,29,221442,4,2,2,Potential
1003987,32,208088,4,2,2,Potential
1003988,123,960906,2,4,4,At Risk
1003989,115,1060499,2,4,4,At Risk
1003990,35,301602,4,2,2,Potential
1003991,25,235326,4,2,2,Potential
1003992,257,2808359,1,5,5,At Risk
1003993,200,1608146,1,5,5,At Risk
1003994,111,1209200,2,4,4,At Risk
1003995,90,1054386,2,4,4,At Risk
1003996,58,843545,3,3,4,Loyal
1003997,185,2024395,1,5,5,At Risk
1003998,190,1199641,1,5,4,At Risk
1003999,405,3460965,1,5,5,At Risk
1004000,38,414074,4,2,3,Potential
1004001,236,1634346,1,5,5,At Risk
1004002,29,375123,4,2,2,Potential
1004003,24,275717,4,2,2,Potential
1004004,72,729834,2,3,4,At Risk
1004005,136,1417991,2,4,5,At Risk
1004006,96,1085469,2,4,4,At Risk
1004007,312,2447282,1,5,5,At Risk
1004008,18,126397,5,1,1,Potential
1004009,165,1032480,1,5,4,At Risk
1004010,12,94402,5,1,1,Potential
1004011,28,172540,4,2,1,Potential
1004012,23,227736,4,2,2,Potential
1004013,126,1151555,2,4,4,At Risk
1004014,123,1110657,2,4,4,At Risk
1004015,59,476001,3,3,3,Loyal
1004016,382,3048629,1,5,5,At Risk
1004017,21,165115,5,1,1,Potential
1004018,83,1194312,2,4,4,At Risk
1004019,10,75670,5,1,1,Potential
1004020,47,595186,3,3,3,Loyal
1004021,439,4617716,1,5,5,At Risk
1004022,244,2163517,1,5,5,At Risk
1004023,54,466015,3,3,3,Loyal
1004024,133,872130,2,4,4,At Risk
1004025,17,152448,5,1,1,Potential
1004026,175,1549537,1,5,5,At Risk
1004027,31,452845,4,2,3,Potential
1004028,307,2639480,1,5,5,At Risk
1004029,42,304666,3,3,2,Loyal
1004030,67,556319,3,3,3,Loyal
1004031,30,263386,4,2,2,Potential
1004032,91,1308159,2,4,4,At Risk
1004033,378,3578443,1,5,5,At Risk
1004034,66,669839,3,3,3,Loyal
1004035,34,379335,4,2,2,Potential
1004036,73,525865,2,4,3,At Risk
1004037,31,226814,4,2,2,Potential
1004038,16,132536,5,1,1,Potential
1004039,34,402596,4,2,3,Potential
1004040,98,910999,2,4,4,At Risk
1004041,485,4357233,1,5,5,At Risk
1004042,242,2333608,1,5,5,At Risk
1004043,82,795595,2,4,4,At Risk
1004044,32,313566,4,2,2,Potential
1004045,21,178246,5,1,1,Potential
1004046,22,227662,4,1,2,Potential
1004047,30,485297,4,2,3,Potential
1004048,423,3918558,1,5,5,At Risk
1004049,208,2279081,1,5,5,At Risk
1004050,101,1114697,2,4,4,At Risk
1004051,55,377603,3,3,2,Loyal
1004052,21,235451,5,1,2,Potential
1004053,299,2706497,1,5,5,At Risk
1004054,366,3384331,1,5,5,At Risk
1004055,235,1912609,1,5,5,At Risk
1004056,11,75931,5,1,1,Potential
1004057,23,207609,4,2,2,Potential
1004058,277,2451245,1,5,5,At Risk
1004059,19,108873,5,1,1,Potential
1004060,133,1316414,2,4,4,At Risk
1004061,20,176170,5,1,1,Potential
1004062,203,1849674,1,5,5,At Risk
1004063,31,338881,4,2,2,Potential
1004064,558,4152813,1,5,5,At Risk
1004065,13,202604,5,1,1,Potential
1004066,55,484721,3,3,3,Loyal
1004067,41,276663,3,3,2,Loyal
1004068,9,104817,5,1,1,Potential
1004069,17,209699,5,1,2,Potential
1004070,75,869242,2,4,4,At Risk
1004071,57,514376,3,3,3,Loyal
1004072,136,1280935,2,4,4,At Risk
1004074,16,119333,5,1,1,Potential
1004075,31,354730,4,2,2,Potential
1004076,27,223448,4,2,2,Potential
1004077,130,1319038,2,4,4,At Risk
1004078,141,1209401,2,4,4,At Risk
1004079,266,2611175,1,5,5,At Risk
1004080,50,608989,3,3,3,Loyal
1004081,26,238591,4,2,2,Potential
1004082,75,636888,2,4,3,At Risk
1004083,430,3482446,1,5,5,At Risk
1004084,96,952395,2,4,4,At Risk
1004085,453,4094743,1,5,5,At Risk
1004086,185,1938500,1,5,5,At Risk
1004087,32,230070,4,2,2,Potential
1004088,242,2003034,1,5,5,At Risk
1004089,392,3848230,1,5,5,At Risk
1004090,106,1012335,2,4,4,At Risk
1004091,64,526756,3,3,3,Loyal
1004092,39,286054,4,2,2,Potential
1004093,92,902859,2,4,4,At Risk
1004094,151,1568731,1,5,5,At Risk
1004097,20,139952,5,1,1,Potential
1004098,67,948155,3,3,4,Loyal
1004099,70,648252,3,3,3,Loyal
1004100,14,172518,5,1,1,Potential
1004101,53,544711,3,3,3,Loyal
1004102,58,328503,3,3,2,Loyal
1004103,76,598458,2,4,3,At Risk
1004104,83,941681,2,4,4,At Risk
1004105,33,194710,4,2,1,Potential
1004106,15,94472,5,1,1,Potential
1004107,195,2265435,1,5,5,At Risk
1004108,18,171107,5,1,1,Potential
1004109,19,248036,5,1,2,Potential
1004110,15,150119,5,1,1,Potential
1004111,28,248563,4,2,2,Potential
1004112,166,1654271,1,5,5,At Risk
1004113,20,213550,5,1,2,Potential
1004114,91,974011,2,4,4,At Risk
1004115,283,2816358,1,5,5,At Risk
1004116,235,2611597,1,5,5,At Risk
1004117,120,1523172,2,4,5,At Risk
1004118,120,1261040,2,4,4,At Risk
1004119,37,360131,4,2,2,Potential
1004120,29,189606,4,2,1,Potential
1004121,78,812441,2,4,4,At Risk
1004122,171,1590849,1,5,5,At Risk
1004123,55,370729,3,3,2,Loyal
1004124,149,1350161,1,5,4,At Risk
1004125,27,156322,4,2,1,Potential
1004126,190,1875299,1,5,5,At Risk
1004127,57,726058,3,3,4,Loyal
1004128,34,276249,4,2,2,Potential
1004129,18,172397,5,1,1,Potential
1004130,106,1418637,2,4,5,At Risk
1004131,70,722849,3,3,4,Loyal
1004132,86,1047136,2,4,4,At Risk
1004133,68,523343,3,3,3,Loyal
1004134,63,513509,3,3,3,Loyal
1004135,41,512109,3,3,3,Loyal
1004136,22,336836,4,1,2,Potential
1004137,43,378063,3,3,2,Loyal
1004138,42,503620,3,3,3,Loyal
1004139,207,2003714,1,5,5,At Risk
1004140,418,3560105,1,5,5,At Risk
1004141,133,1392695,2,4,5,At Risk
1004142,17,129173,5,1,1,Potential
1004143,20,316673,5,1,2,Potential
1004144,82,744150,2,4,4,At Risk
1004145,18,162490,5,1,1,Potential
1004146,17,160783,5,1,1,Potential
1004147,29,423524,4,2,3,Potential
1004148,53,737840,3,3,4,Loyal
1004149,24,242504,4,2,2,Potential
1004150,223,1926363,1,5,5,At Risk
1004152,78,779474,2,4,4,At Risk
1004153,90,985855,2,4,4,At Risk
1004154,15,146300,5,1,1,Potential
1004155,41,414898,3,3,3,Loyal
1004156,203,2737648,1,5,5,At Risk
1004157,31,259381,4,2,2,Potential
1004158,13,105279,5,1,1,Potential
1004159,10,91575,5,1,1,Potential
1004160,76,764187,2,4,4,At Risk
1004161,241,1949213,1,5,5,At Risk
1004162,72,682139,2,3,3,At Risk
1004163,11,121799,5,1,1,Potential
1004164,27,273939,4,2,2,Potential
1004165,30,218914,4,2,2,Potential
1004166,12,76492,5,1,1,Potential
1004167,281,2815284,1,5,5,At Risk
1004168,55,569871,3,3,3,Loyal
1004170,54,551429,3,3,3,Loyal
1004171,86,645403,2,4,3,At Risk
1004172,40,425438,3,2,3,Potential
1004173,36,444779,4,2,3,Potential
1004174,22,299654,4,1,2,Potential
1004175,58,482829,3,3,3,Loyal
1004176,9,111651,5,1,1,Potential
1004177,82,1058708,2,4,4,At Risk
1004178,9,62753,5,1,1,Potential
1004179,103,1076388,2,4,4,At Risk
1004180,54,531531,3,3,3,Loyal
1004181,72,465343,2,3,3,At Risk
1004182,30,398460,4,2,3,Potential
1004183,209,1809154,1,5,5,At Risk
1004184,16,127039,5,1,1,Potential
1004185,27,192080,4,2,1,Potential
1004186,349,2448401,1,5,5,At Risk
1004187,36,413040,4,2,3,Potential
1004188,27,241663,4,2,2,Potential
1004189,18,204706,5,1,1,Potential
1004190,50,389899,3,3,3,Loyal
1004191,17,166126,5,1,1,Potential
1004192,8,74610,5,1,1,Potential
1004193,142,1443905,1,5,5,At Risk
1004194,101,842664,2,4,4,At Risk
1004196,20,164195,5,1,1,Potential
1004197,14,130050,5,1,1,Potential
1004198,30,231643,4,2,2,Potential
1004199,26,256445,4,2,2,Potential
1004200,28,342596,4,2,2,Potential
1004201,16,210609,5,1,2,Potential
1004203,85,935533,2,4,4,At Risk
1004204,148,1903560,1,5,5,At Risk
1004205,26,255866,4,2,2,Potential
1004206,28,322874,4,2,2,Potential
1004207,129,1335285,2,4,4,At Risk
1004208,26,268784,4,2,2,Potential
1004209,17,157881,5,1,1,Potential
1004210,64,766279,3,3,4,Loyal
1004211,15,124677,5,1,1,Potential
1004213,218,2898747,1,5,5,At Risk
1004214,20,171972,5,1,1,Potential
1004215,171,1641548,1,5,5,At Risk
1004216,16,179050,5,1,1,Potential
1004217,215,2417147,1,5,5,At Risk
1004218,50,438703,3,3,3,Loyal
1004220,135,988439,2,4,4,At Risk
1004221,56,585132,3,3,3,Loyal
1004222,69,710606,3,3,4,Loyal
1004223,92,786695,2,4,4,At Risk
1004224,168,1450383,1,5,5,At Risk
1004225,76,663978,2,4,3,At Risk
1004226,20,192495,5,1,1,Potential
1004227,676,4836540,1,5,5,At Risk
1004228,11,100315,5,1,1,Potential
1004229,27,249046,4,2,2,Potential
1004230,10,89800,5,1,1,Potential
1004231,35,339704,4,2,2,Potential
1004232,34,306063,4,2,2,Potential
1004233,79,781557,2,4,4,At Risk
1004234,85,779109,2,4,4,At Risk
1004235,76,714907,2,4,4,At Risk
1004236,34,319915,4,2,2,Potential
1004237,67,783845,3,3,4,Loyal
1004238,469,4350638,1,5,5,At Risk
1004239,40,502597,3,2,3,Potential
1004240,39,383206,4,2,2,Potential
1004241,51,550254,3,3,3,Loyal
1004242,75,940866,2,4,4,At Risk
1004243,84,1126155,2,4,4,At Risk
1004244,10,80924,5,1,1,Potential
1004245,56,661031,3,3,3,Loyal
1004246,22,205272,4,1,1,Potential
1004247,48,508045,3,3,3,Loyal
1004248,51,600850,3,3,3,Loyal
1004249,58,573886,3,3,3,Loyal
1004250,175,2156346,1,5,5,At Risk
1004251,56,456898,3,3,3,Loyal
1004252,53,551830,3,3,3,Loyal
1004253,183,1629386,1,5,5,At Risk
1004254,13,119846,5,1,1,Potential
1004255,27,258589,4,2,2,Potential
1004256,15,143655,5,1,1,Potential
1004257,77,567971,2,4,3,At Risk
1004258,209,1883517,1,5,5,At Risk
1004259,16,174728,5,1,1,Potential
1004260,176,1354381,1,5,4,At Risk
1004261,165,1892804,1,5,5,At Risk
1004262,25,250783,4,2,2,Potential
1004263,27,241548,4,2,2,Potential
1004264,14,153279,5,1,1,Potential
1004265,116,1223771,2,4,4,At Risk
1004266,44,347340,3,3,2,Loyal
1004267,22,157250,4,1,1,Potential
1004268,185,1390049,1,5,5,At Risk
1004269,128,1136557,2,4,4,At Risk
1004270,15,135287,5,1,1,Potential
1004271,308,2416522,1,5,5,At Risk
1004272,62,674006,3,3,3,Loyal
1004273,17,149081,5,1,1,Potential
1004274,89,685054,2,4,3,At Risk
1004275,22,196983,4,1,1,Potential
1004276,50,445602,3,3,3,Loyal
1004277,979,10536909,1,5,5,At Risk
1004278,15,216140,5,1,2,Potential
1004279,274,2772732,1,5,5,At Risk
1004280,41,386870,3,3,3,Loyal
1004281,118,909025,2,4,4,At Risk
1004282,18,143641,5,1,1,Potential
1004283,29,201449,4,2,1,Potential
1004284,84,879768,2,4,4,At Risk
1004285,303,2927932,1,5,5,At Risk
1004286,110,940186,2,4,4,At Risk
1004287,161,2189401,1,5,5,At Risk
1004288,16,153451,5,1,1,Potential
1004289,81,826938,2,4,4,At Risk
1004290,31,334132,4,2,2,Potential
1004291,118,1414153,2,4,5,At Risk
1004292,59,625802,3,3,3,Loyal
1004293,25,276411,4,2,2,Potential
1004294,89,632462,2,4,3,At Risk
1004295,24,102631,4,2,1,Potential
1004296,33,293082,4,2,2,Potential
1004297,25,216983,4,2,2,Potential
1004298,153,1575738,1,5,5,At Risk
1004300,21,206175,5,1,2,Potential
1004301,18,198664,5,1,1,Potential
1004302,142,1334755,1,5,4,At Risk
1004303,192,1907226,1,5,5,At Risk
1004304,19,183498,5,1,1,Potential
1004305,383,3793000,1,5,5,At Risk
1004306,45,488887,3,3,3,Loyal
1004307,19,170268,5,1,1,Potential
1004308,60,520203,3,3,3,Loyal
1004309,71,716633,3,3,4,Loyal
1004310,176,1970968,1,5,5,At Risk
1004311,45,381476,3,3,2,Loyal
1004312,496,4256751,1,5,5,At Risk
1004313,54,623959,3,3,3,Loyal
1004314,19,213619,5,1,2,Potential
1004315,74,685169,2,4,3,At Risk
1004316,22,204263,4,1,1,Potential
1004317,31,349522,4,2,2,Potential
1004318,262,2636413,1,5,5,At Risk
1004319,25,234934,4,2,2,Potential
1004320,43,674038,3,3,3,Loyal
1004321,27,252418,4,2,2,Potential
1004322,218,1913779,1,5,5,At Risk
1004323,77,770082,2,4,4,At Risk
1004324,19,245440,5,1,2,Potential
1004325,13,83072,5,1,1,Potential
1004326,68,502815,3,3,3,Loyal
1004327,98,1227714,2,4,4,At Risk
1004328,162,1647463,1,5,5,At Risk
1004329,104,986320,2,4,4,At Risk
1004330,24,196396,4,2,1,Potential
1004331,17,189137,5,1,1,Potential
1004332,15,152637,5,1,1,Potential
1004333,88,1115846,2,4,4,At Risk
1004334,86,845704,2,4,4,At Risk
1004335,269,2516143,1,5,5,At Risk
1004336,68,521209,3,3,3,Loyal
1004337,138,1222462,2,4,4,At Risk
1004338,18,158509,5,1,1,Potential
1004339,35,433531,4,2,3,Potential
1004340,12,93987,5,1,1,Potential
1004341,21,215308,5,1,2,Potential
1004342,133,1561217,2,4,5,At Risk
1004343,105,912835,2,4,4,At Risk
1004344,705,5733683,1,5,5,At Risk
1004345,321,2410609,1,5,5,At Risk
1004346,43,419737,3,3,3,Loyal
1004347,76,715692,2,4,4,At Risk
1004348,21,160816,5,1,1,Potential
1004349,17,72650,5,1,1,Potential
1004350,33,360196,4,2,2,Potential
1004351,100,1402726,2,4,5,At Risk
1004352,272,2282284,1,5,5,At Risk
1004353,70,878028,3,3,4,Loyal
1004354,364,3406586,1,5,5,At Risk
1004355,28,308629,4,2,2,Potential
1004356,148,1464947,1,5,5,At Risk
1004357,25,257004,4,2,2,Potential
1004358,19,143662,5,1,1,Potential
1004359,47,494230,3,3,3,Loyal
1004360,138,701489,2,4,4,At Risk
1004361,83,918657,2,4,4,At Risk
1004362,141,1240553,2,4,4,At Risk
1004363,110,1277715,2,4,4,At Risk
1004365,13,83554,5,1,1,Potential
1004366,17,156123,5,1,1,Potential
1004367,73,667847,2,4,3,At Risk
1004368,70,851024,3,3,4,Loyal
1004369,25,250330,4,2,2,Potential
1004370,34,263285,4,2,2,Potential
1004371,68,566877,3,3,3,Loyal
1004372,13,130633,5,1,1,Potential
1004373,170,1770654,1,5,5,At Risk
1004374,70,867913,3,3,4,Loyal
1004375,178,1636193,1,5,5,At Risk
1004376,26,267933,4,2,2,Potential
1004377,110,1462363,2,4,5,At Risk
1004378,63,558677,3,3,3,Loyal
1004379,220,1802615,1,5,5,At Risk
1004380,83,814131,2,4,4,At Risk
1004381,254,2274438,1,5,5,At Risk
1004382,59,457041,3,3,3,Loyal
1004383,12,90863,5,1,1,Potential
1004384,155,1531231,1,5,5,At Risk
1004385,15,107473,5,1,1,Potential
1004386,471,4384772,1,5,5,At Risk
1004387,413,2937308,1,5,5,At Risk
1004388,257,2812583,1,5,5,At Risk
1004389,61,429169,3,3,3,Loyal
1004390,157,1389262,1,5,5,At Risk
1004391,20,163956,5,1,1,Potential
1004392,15,112975,5,1,1,Potential
1004393,12,126660,5,1,1,Potential
1004394,17,133778,5,1,1,Potential
1004395,13,140109,5,1,1,Potential
1004396,13,137543,5,1,1,Potential
1004397,41,342545,3,3,2,Loyal
1004398,12,112492,5,1,1,Potential
1004399,20,114910,5,1,1,Potential
1004400,15,121027,5,1,1,Potential
1004401,127,1388355,2,4,5,At Risk
1004402,19,168238,5,1,1,Potential
1004403,41,451714,3,3,3,Loyal
1004404,218,1670612,1,5,5,At Risk
1004405,25,287340,4,2,2,Potential
1004406,186,2100256,1,5,5,At Risk
1004407,144,1153503,1,5,4,At Risk
1004408,286,2404484,1,5,5,At Risk
1004409,65,588275,3,3,3,Loyal
1004410,15,139890,5,1,1,Potential
1004411,336,3184821,1,5,5,At Risk
1004412,53,454333,3,3,3,Loyal
1004413,15,134553,5,1,1,Potential
1004414,96,689454,2,4,3,At Risk
1004415,69,738983,3,3,4,Loyal
1004416,84,936553,2,4,4,At Risk
1004417,72,981791,2,3,4,At Risk
1004418,175,1519471,1,5,5,At Risk
1004419,13,135425,5,1,1,Potential
1004420,26,311634,4,2,2,Potential
1004421,14,150520,5,1,1,Potential
1004422,253,2083552,1,5,5,At Risk
1004423,30,354299,4,2,2,Potential
1004424,21,321763,5,1,2,Potential
1004425,501,3941878,1,5,5,At Risk
1004426,43,342774,3,3,2,Loyal
1004427,16,164493,5,1,1,Potential
1004428,37,321420,4,2,2,Potential
1004429,23,230465,4,2,2,Potential
1004430,177,961140,1,5,4,At Risk
1004431,26,181400,4,2,1,Potential
1004432,41,352174,3,3,2,Loyal
1004433,101,1097424,2,4,4,At Risk
1004434,29,246225,4,2,2,Potential
1004435,28,228627,4,2,2,Potential
1004436,129,1128802,2,4,4,At Risk
1004437,131,1044186,2,4,4,At Risk
1004438,97,767640,2,4,4,At Risk
1004439,24,193478,4,2,1,Potential
1004440,46,420129,3,3,3,Loyal
1004441,18,138576,5,1,1,Potential
1004442,36,264444,4,2,2,Potential
1004443,41,303669,3,3,2,Loyal
1004444,43,395496,3,3,3,Loyal
1004445,80,555532,2,4,3,At Risk
1004446,234,2026678,1,5,5,At Risk
1004447,560,4555538,1,5,5,At Risk
1004448,575,6566245,1,5,5,At Risk
1004449,107,1163833,2,4,4,At Risk
1004450,35,345260,4,2,2,Potential
1004451,164,1198743,1,5,4,At Risk
1004452,99,861514,2,4,4,At Risk
1004453,33,267377,4,2,2,Potential
1004454,94,801438,2,4,4,At Risk
1004455,32,335776,4,2,2,Potential
1004456,89,844912,2,4,4,At Risk
1004457,122,1521767,2,4,5,At Risk
1004458,236,1903657,1,5,5,At Risk
1004459,109,947832,2,4,4,At Risk
1004460,88,864739,2,4,4,At Risk
1004461,85,1225758,2,4,4,At Risk
1004462,20,177678,5,1,1,Potential
1004463,12,118812,5,1,1,Potential
1004464,9,46681,5,1,1,Potential
1004465,50,344728,3,3,2,Loyal
1004466,70,654919,3,3,3,Loyal
1004467,110,763324,2,4,4,At Risk
1004468,50,498233,3,3,3,Loyal
1004469,20,207555,5,1,2,Potential
